inches,ram,weight,is_ips,is_touchscreen,res_width,res_height,storage_gb,has_ssd,has_hdd,ppi,company_Apple,company_Asus,company_Chuwi,company_Dell,company_Fujitsu,company_Google,company_Hp,company_Huawei,company_Lenovo,company_Lg,company_Mediacom,company_Microsoft,company_Msi,company_Razer,company_Samsung,company_Toshiba,company_Vero,company_Xiaomi,typename_Gaming,typename_Netbook,typename_Notebook,typename_Ultrabook,typename_Workstation,opsys_Chrome Os,opsys_Linux,opsys_Mac Os X,opsys_Macos,opsys_No Os,opsys_Windows 10,opsys_Windows 10 S,opsys_Windows 7
17.3,8.0,2.8,0,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.4,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15.6,8.0,2.33,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.36,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,12.0,2.26,0,1,1920,1080,2560.0,1,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,128.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,16.0,3.25,1,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,4.0,2.6,0,0,1600,900,128.0,1,0,106.11306214269258,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.62,0,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.91,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.6,4.0,1.59,1,0,1366,768,128.0,1,0,135.0942111925629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.8,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.5,0,0,1366,768,32.0,0,0,111.93520355955211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.4,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
17.3,8.0,3.35,1,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,1.85,0,0,1920,1080,128.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
15.6,8.0,2.3,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.5,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,16.0,1.1,0,1,1920,1080,512.0,1,0,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.0,8.0,1.13,1,0,2560,1440,512.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.3,4.0,1.5,1,0,1920,1080,128.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.23,0,0,1920,1080,500.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15.6,8.0,2.0,1,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
14.0,16.0,1.42,0,1,2560,1440,512.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.3,8.0,3.0,0,0,1920,1080,1024.0,0,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,16.0,3.0,0,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,12.0,2.2,1,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,8.0,2.7,0,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.33,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15.6,4.0,1.91,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,2.1,1,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.9,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,1.78,0,1,3840,2160,256.0,1,0,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
14.0,16.0,1.13,1,0,2560,1440,1024.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,4.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,16.0,2.9,0,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25.6,8.0,2.1,1,0,1920,1080,1280.0,1,1,86.05106133133977,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.5,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
17.3,16.0,2.8,0,0,1920,1080,1280.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.1,0,0,1920,1080,512.0,1,0,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.3,16.0,1.2,0,0,1920,1080,512.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.0,8.0,1.36,0,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
35.6,4.0,2.2,0,0,1920,1080,500.0,0,1,61.879414889952194,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.6,2.0,1.15,0,0,1366,768,32.0,0,0,135.0942111925629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.67,0,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
14.0,8.0,1.7,1,0,2560,1440,512.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.6,1,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.27,1,1,1920,1080,256.0,1,0,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.3,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
13.3,4.0,1.65,0,0,1366,768,128.0,1,0,117.82653006268643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,8.0,1.43,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
